Time,hour,Temp,Dew,SeaP,WD,WS,rain6,area
2020-02-16 12:00:00,12,-14.764285714285709,-21.014285714285712,1026.9,176.32142857142858,2.939285714285714,,NEC
2020-02-16 15:00:00,15,,,,,,,NEC
2020-02-16 18:00:00,18,-18.675,-23.360714285714288,1024.7714285714287,286.0,2.7178571428571425,,NEC
2020-02-16 21:00:00,21,-19.521428571428565,-24.146428571428576,1024.3964285714285,272.7857142857143,2.5750000000000006,,NEC
2020-02-17 00:00:00,0,-18.678571428571427,-23.59642857142857,1024.439285714286,252.60714285714286,2.6964285714285716,,NEC
2020-02-17 03:00:00,3,-12.039285714285711,-19.924999999999994,1022.8857142857144,273.9642857142857,3.3785714285714286,,NEC
2020-02-17 06:00:00,6,,,,,,,NEC
2020-02-17 09:00:00,9,-9.224999999999998,-18.15714285714285,1021.5107142857141,280.5357142857143,3.3785714285714286,,NEC
2020-02-17 12:00:00,12,-12.632142857142854,-18.728571428571428,1022.225,251.32142857142858,2.646428571428572,,NEC
2020-02-17 15:00:00,15,,,,,,,NEC
2020-02-17 18:00:00,18,-15.14642857142857,-19.76428571428571,1021.2357142857143,225.32142857142858,2.571428571428572,,NEC
2020-02-17 21:00:00,21,-15.174999999999995,-19.560714285714287,1021.2892857142858,215.75,2.3714285714285706,,NEC
2020-02-18 00:00:00,0,-13.700000000000001,-18.47142857142857,1022.3000000000001,211.89285714285714,2.389285714285715,,NEC
2020-02-18 03:00:00,3,-6.7892857142857155,-14.614285714285712,1021.5035714285714,264.2142857142857,3.52142857142857,,NEC
2020-02-18 06:00:00,6,,,,,,,NEC
2020-02-18 09:00:00,9,-5.650000000000001,-13.478571428571428,1021.6678571428572,247.32142857142858,2.2535714285714286,,NEC
2020-02-18 12:00:00,12,-8.760714285714284,-13.982142857142858,1023.267857142857,240.0,2.5714285714285707,,NEC
2020-02-18 15:00:00,15,,,,,,,NEC
2020-02-18 18:00:00,18,-11.839285714285712,-15.7,1024.5285714285715,240.82142857142858,2.3642857142857143,,NEC
2020-02-18 21:00:00,21,-13.824999999999994,-17.310714285714287,1025.4571428571428,234.0,2.032142857142857,,NEC
2020-02-19 00:00:00,0,-12.882142857142854,-16.732142857142858,1027.2714285714283,254.0,2.096428571428571,,NEC
2020-02-19 03:00:00,3,-6.303571428571428,-14.396428571428569,1027.3785714285711,264.9642857142857,3.1714285714285717,,NEC
2020-02-19 06:00:00,6,-3.692857142857143,-14.564285714285715,1026.5249999999999,277.67857142857144,4.007142857142858,,NEC
2020-02-19 09:00:00,9,,,,,,,NEC
2020-02-19 12:00:00,12,-10.47142857142857,-16.360714285714284,1029.5285714285712,234.85714285714286,1.9107142857142858,,NEC
2020-02-19 15:00:00,15,,,,,,,NEC
2020-02-19 18:00:00,18,-14.824999999999994,-18.889285714285712,1031.017857142857,208.0,1.782142857142857,,NEC
2020-02-19 21:00:00,21,-16.68928571428571,-20.214285714285715,1031.925,205.32142857142858,1.4,,NEC
2020-02-20 00:00:00,0,-14.935714285714282,-18.842857142857145,1033.2857142857144,219.57142857142858,1.385714285714286,,NEC
2020-02-20 03:00:00,3,-6.742857142857142,-15.917857142857148,1032.9607142857142,204.14285714285714,2.7392857142857148,,NEC
2020-02-20 06:00:00,6,-3.3464285714285715,-15.546428571428569,1031.421428571429,217.32142857142858,3.2428571428571433,,NEC
2020-02-20 09:00:00,9,-5.789285714285716,-15.746428571428572,1031.7178571428572,184.92857142857142,1.9285714285714286,,NEC
2020-02-20 12:00:00,12,-10.196428571428568,-16.34642857142857,1032.2392857142854,179.85714285714286,1.407142857142857,,NEC
2020-02-20 15:00:00,15,,,,,,,NEC
2020-02-20 18:00:00,18,-12.949999999999998,-17.196428571428566,1030.5714285714287,178.17857142857142,1.578571428571429,,NEC
2020-02-20 21:00:00,21,-13.32142857142857,-16.989285714285714,1029.5214285714287,187.85714285714286,1.5214285714285716,,NEC
2020-02-21 00:00:00,0,-12.167857142857136,-15.96785714285714,1029.7142857142856,188.57142857142858,1.7928571428571427,,NEC
2020-02-21 03:00:00,3,-7.310714285714286,-13.278571428571428,1027.9678571428572,145.32142857142858,2.4678571428571425,,NEC
2020-02-21 06:00:00,6,-5.021428571428572,-11.278571428571428,1025.3178571428573,130.82142857142858,2.9250000000000003,,NEC
2020-02-21 09:00:00,9,-6.050000000000002,-10.925,1024.2964285714288,121.57142857142857,2.6857142857142855,,NEC
2020-02-21 12:00:00,12,-8.110714285714284,-11.921428571428569,1023.7142857142859,140.32142857142858,2.3642857142857143,5.928571428571429,NEC
2020-02-21 15:00:00,15,,,,,,,NEC
2020-02-21 18:00:00,18,-10.860714285714284,-14.103571428571428,1020.6142857142858,185.21428571428572,2.346428571428572,,NEC
2020-02-21 21:00:00,21,-12.053571428571422,-15.214285714285714,1019.7428571428571,181.78571428571428,2.3464285714285715,,NEC
2020-02-22 00:00:00,0,-12.242857142857138,-15.903571428571427,1020.3500000000001,244.96428571428572,2.8500000000000005,,NEC
2020-02-22 03:00:00,3,-8.042857142857141,-13.703571428571426,1019.5607142857144,286.85714285714283,3.492857142857143,6.25,NEC
2020-02-22 06:00:00,6,,,,,,,NEC
2020-02-22 09:00:00,9,-6.9678571428571425,-14.0,1019.3571428571429,254.53571428571428,3.4642857142857144,,NEC
2020-02-22 12:00:00,12,,,,,,,NEC
2020-02-22 15:00:00,15,,,,,,,NEC
2020-02-22 18:00:00,18,-14.71071428571428,-18.61785714285714,1020.1071428571429,227.89285714285714,2.382142857142857,,NEC
2020-02-22 21:00:00,21,-15.46071428571428,-19.53571428571429,1019.3928571428571,220.71428571428572,2.1142857142857143,,NEC
2020-02-23 00:00:00,0,-13.132142857142853,-17.71428571428572,1019.5428571428572,179.10714285714286,2.6785714285714284,,NEC
2020-02-23 03:00:00,3,-6.392857142857143,-13.94285714285714,1017.5428571428573,212.60714285714286,3.3392857142857144,,NEC
2020-02-23 06:00:00,6,-2.800000000000001,-12.032142857142857,1014.782142857143,220.60714285714286,4.039285714285714,,NEC
2020-02-23 09:00:00,9,,,,,,,NEC
2020-02-23 12:00:00,12,-5.703571428571428,-11.192857142857141,1015.5678571428572,221.17857142857142,2.1035714285714286,,NEC
2020-02-23 15:00:00,15,,,,,,,NEC
2020-02-23 18:00:00,18,-8.778571428571428,-13.014285714285716,1016.8107142857143,217.07142857142858,2.3428571428571425,,NEC
2020-02-23 21:00:00,21,-10.214285714285712,-13.567857142857141,1018.7392857142858,240.85714285714286,2.2857142857142856,,NEC
2020-02-24 00:00:00,0,-9.578571428571427,-13.50357142857143,1021.6357142857144,221.39285714285714,2.4714285714285715,,NEC
2020-02-24 03:00:00,3,-4.092857142857144,-11.589285714285714,1023.0035714285714,250.03571428571428,3.6178571428571438,,NEC
2020-02-24 06:00:00,6,-1.9107142857142854,-11.307142857142855,1023.5607142857142,288.57142857142856,3.821428571428572,,NEC
2020-02-24 09:00:00,9,,,,,,,NEC
2020-02-24 12:00:00,12,-8.442857142857141,-13.62857142857143,1027.4678571428572,206.96428571428572,-33.59642857142857,,NEC
2020-02-24 15:00:00,15,,,,,,,NEC
2020-02-24 18:00:00,18,-12.935714285714283,-16.642857142857142,1029.3642857142859,222.42857142857142,1.5714285714285714,,NEC
2020-02-24 21:00:00,21,,,,,,,NEC
2020-02-25 00:00:00,0,-13.253571428571428,-16.95357142857143,1031.7535714285714,169.28571428571428,1.707142857142857,,NEC
2020-02-25 03:00:00,3,,,,,,,NEC
2020-02-25 06:00:00,6,-2.185714285714286,-12.475,1029.3357142857144,203.85714285714286,3.053571428571428,,NEC
2020-02-25 09:00:00,9,-4.000000000000002,-13.207142857142854,1029.6892857142855,234.32142857142858,2.332142857142857,,NEC
2020-02-25 12:00:00,12,-9.424999999999999,-14.735714285714284,1030.7964285714284,171.25,1.6714285714285715,,NEC
2020-02-25 15:00:00,15,,,,,,,NEC
2020-02-25 18:00:00,18,-13.964285714285708,-17.357142857142858,1031.2035714285716,234.35714285714286,1.6464285714285716,,NEC
2020-02-25 21:00:00,21,-15.760714285714284,-18.971428571428564,1031.9285714285713,258.92857142857144,1.4142857142857141,,NEC
2020-02-26 00:00:00,0,-13.607142857142852,-17.45,1033.3642857142856,224.64285714285714,1.3964285714285711,,NEC
2020-02-26 03:00:00,3,-5.060714285714286,-14.274999999999997,1032.6214285714284,257.2857142857143,2.442857142857143,,NEC
2020-02-26 06:00:00,6,-1.4678571428571427,-13.667857142857144,1031.257142857143,271.67857142857144,3.3999999999999995,,NEC
2020-02-26 09:00:00,9,-3.3857142857142866,-14.064285714285715,1031.6392857142857,252.60714285714286,2.5571428571428574,,NEC
2020-02-26 12:00:00,12,-8.360714285714284,-14.807142857142855,1032.457142857143,229.03571428571428,1.8500000000000003,,NEC
2020-02-26 15:00:00,15,,,,,,,NEC
2020-02-26 18:00:00,18,,,,,,,NEC
2020-02-26 21:00:00,21,-14.946428571428568,-18.667857142857144,1031.9,250.03571428571428,1.5142857142857145,,NEC
2020-02-27 00:00:00,0,-12.346428571428566,-17.00357142857143,1032.196428571429,224.5,1.707142857142857,,NEC
2020-02-27 03:00:00,3,-4.289285714285716,-13.935714285714287,1030.4071428571428,236.0,2.6928571428571426,,NEC
2020-02-27 06:00:00,6,-0.6785714285714282,-13.48571428571428,1027.610714285714,235.39285714285714,3.400000000000001,,NEC
2020-02-27 09:00:00,9,,,,,,,NEC
2020-02-27 12:00:00,12,,,,,,,NEC
2020-02-27 15:00:00,15,,,,,,,NEC
2020-02-27 18:00:00,18,-11.367857142857142,-15.846428571428573,1022.7535714285715,161.35714285714286,1.6714285714285715,,NEC
2020-02-27 21:00:00,21,,,,,,,NEC
2020-02-28 00:00:00,0,-9.764285714285714,-14.342857142857143,1021.1964285714286,190.25,2.117857142857143,,NEC
2020-02-28 03:00:00,3,,,,,,,NEC
2020-02-28 06:00:00,6,-2.457142857142858,-9.75357142857143,1018.4928571428572,139.71428571428572,3.5964285714285715,,NEC
2020-02-28 09:00:00,9,,,,,,,NEC
2020-02-28 12:00:00,12,-5.949999999999998,-10.042857142857143,1019.617857142857,184.42857142857142,2.4642857142857144,,NEC
2020-02-28 15:00:00,15,,,,,,,NEC
2020-02-28 18:00:00,18,-9.228571428571424,-12.410714285714288,1020.0535714285714,190.75,2.2500000000000004,4.857142857142857,NEC
2020-02-28 21:00:00,21,-10.71428571428571,-13.660714285714288,1021.0642857142857,214.10714285714286,2.210714285714286,4.892857142857143,NEC
2020-02-29 00:00:00,0,-9.992857142857142,-13.18214285714286,1022.3642857142858,197.42857142857142,2.4928571428571433,3.6785714285714284,NEC
2020-02-29 03:00:00,3,-5.210714285714287,-11.157142857142857,1022.4499999999999,203.0,2.8178571428571426,,NEC
2020-02-29 06:00:00,6,-2.9500000000000006,-10.721428571428572,1022.1,224.64285714285714,2.9750000000000005,,NEC
2020-02-29 09:00:00,9,,,,,,,NEC
2020-02-29 12:00:00,12,,,,,,,NEC
2020-02-29 15:00:00,15,,,,,,,NEC
2020-02-29 18:00:00,18,-12.235714285714284,-15.042857142857141,1024.4714285714285,214.35714285714286,1.4749999999999999,,NEC
2020-02-29 21:00:00,21,-13.478571428571428,-16.107142857142865,1024.5964285714288,222.60714285714286,0.9892857142857141,,NEC
2020-03-01 00:00:00,0,-11.674999999999997,-14.450000000000005,1025.3464285714283,223.32142857142858,1.1821428571428572,1.75,NEC
2020-03-01 03:00:00,3,,,,,,,NEC
2020-03-01 06:00:00,6,-3.0071428571428576,-10.964285714285712,1023.3392857142857,203.0,1.817857142857143,1.9285714285714286,NEC
2020-03-01 09:00:00,9,,,,,,,NEC
2020-03-01 12:00:00,12,,,,,,,NEC
2020-03-01 15:00:00,15,,,,,,,NEC
2020-03-01 18:00:00,18,-11.803571428571429,-14.407142857142855,1025.9285714285716,194.39285714285714,-34.73571428571429,,NEC
2020-03-01 21:00:00,21,,,,,,,NEC
2020-03-02 00:00:00,0,-11.325,-14.028571428571427,1028.0821428571428,238.82142857142858,1.1428571428571428,1.7857142857142858,NEC
2020-03-02 03:00:00,3,-4.921428571428572,-10.607142857142858,1027.6464285714285,221.89285714285714,1.9392857142857143,,NEC
2020-03-02 06:00:00,6,-2.360714285714286,-10.532142857142858,1026.4714285714288,231.57142857142858,2.132142857142857,2.0714285714285716,NEC
2020-03-02 09:00:00,9,,,,,,,NEC
2020-03-02 12:00:00,12,-7.849999999999997,-12.278571428571428,1029.1464285714287,195.57142857142858,1.4999999999999998,,NEC
2020-03-02 15:00:00,15,,,,,,,NEC
2020-03-02 18:00:00,18,-11.785714285714283,-14.514285714285714,1029.4750000000001,158.75,1.425,,NEC
2020-03-02 21:00:00,21,-13.364285714285712,-16.15,1029.5392857142858,180.89285714285714,1.3999999999999997,,NEC
2020-03-03 00:00:00,0,-11.885714285714284,-14.571428571428571,1030.425,144.25,1.3785714285714283,,NEC
2020-03-03 03:00:00,3,,,,,,,NEC
2020-03-03 06:00:00,6,,,,,,,NEC
2020-03-03 09:00:00,9,,,,,,,NEC
2020-03-03 12:00:00,12,,,,,,,NEC
2020-03-03 15:00:00,15,,,,,,,NEC
2020-03-03 18:00:00,18,-10.285714285714283,-12.892857142857148,1025.9392857142857,180.85714285714286,2.042857142857143,,NEC
2020-03-03 21:00:00,21,,,,,,,NEC
2020-03-04 00:00:00,0,-10.45,-13.275,1026.5607142857145,226.57142857142858,2.085714285714286,4.535714285714286,NEC
2020-03-04 03:00:00,3,,,,,,,NEC
2020-03-04 06:00:00,6,-3.196428571428572,-10.746428571428572,1023.7464285714287,218.17857142857142,3.2428571428571433,4.714285714285714,NEC
2020-03-04 09:00:00,9,,,,,,,NEC
2020-03-04 12:00:00,12,,,,,,,NEC
2020-03-04 15:00:00,15,,,,,,,NEC
2020-03-04 18:00:00,18,-12.89285714285714,-15.464285714285714,1023.2464285714284,215.89285714285714,2.007142857142857,1.6071428571428572,NEC
2020-03-04 21:00:00,21,-14.714285714285712,-17.47142857142857,1022.9214285714286,204.89285714285714,1.8464285714285713,,NEC
2020-03-05 00:00:00,0,-11.853571428571426,-15.207142857142859,1023.2785714285716,225.14285714285714,2.1714285714285713,,NEC
2020-03-05 03:00:00,3,,,,,,,NEC
2020-03-05 06:00:00,6,,,,,,,NEC
2020-03-05 09:00:00,9,,,,,,,NEC
2020-03-05 12:00:00,12,-7.964285714285713,-13.014285714285714,1020.4285714285713,178.75,1.703571428571429,,NEC
2020-03-05 15:00:00,15,,,,,,,NEC
2020-03-05 18:00:00,18,,,,,,,NEC
2020-03-05 21:00:00,21,-14.303571428571422,-17.24642857142857,1019.967857142857,168.14285714285714,1.5464285714285715,,NEC
2020-03-06 00:00:00,0,-11.32142857142857,-15.032142857142855,1020.9071428571426,159.75,1.7500000000000002,,NEC
2020-03-06 03:00:00,3,,,,,,,NEC
2020-03-06 06:00:00,6,-0.4964285714285716,-9.771428571428572,1018.0178571428571,147.07142857142858,3.1607142857142856,,NEC
2020-03-06 09:00:00,9,,,,,,,NEC
2020-03-06 12:00:00,12,,,,,,,NEC
2020-03-06 15:00:00,15,,,,,,,NEC
2020-03-06 18:00:00,18,-7.849999999999999,-11.657142857142858,1016.9642857142859,179.0,1.7214285714285713,,NEC
2020-03-06 21:00:00,21,-8.703571428571427,-12.071428571428571,1016.7428571428572,191.96428571428572,1.7678571428571428,,NEC
2020-03-07 00:00:00,0,-7.778571428571429,-10.807142857142855,1017.1107142857143,183.89285714285714,1.7750000000000001,3.0357142857142856,NEC
2020-03-07 03:00:00,3,,,,,,,NEC
2020-03-07 06:00:00,6,0.11785714285714285,-6.742857142857143,1014.3964285714285,204.71428571428572,3.157142857142857,4.428571428571429,NEC
2020-03-07 09:00:00,9,,,,,,,NEC
2020-03-07 12:00:00,12,-2.914285714285715,-6.817857142857143,1015.3249999999998,171.82142857142858,2.217857142857143,,NEC
2020-03-07 15:00:00,15,,,,,,,NEC
2020-03-07 18:00:00,18,-5.128571428571429,-7.885714285714285,1015.1964285714287,199.60714285714286,2.0357142857142856,,NEC
2020-03-07 21:00:00,21,,,,,,,NEC
2020-03-08 00:00:00,0,-4.021428571428571,-6.92857142857143,1015.9607142857143,215.25,2.346428571428571,,NEC
2020-03-08 03:00:00,3,,,,,,,NEC
2020-03-08 06:00:00,6,2.1821428571428574,-6.014285714285715,1014.732142857143,226.53571428571428,3.5178571428571423,,NEC
2020-03-08 09:00:00,9,,,,,,,NEC
2020-03-08 12:00:00,12,-2.4357142857142864,-6.950000000000001,1017.4821428571428,227.71428571428572,1.917857142857143,,NEC
2020-03-08 15:00:00,15,,,,,,,NEC
2020-03-08 18:00:00,18,-6.024999999999999,-10.739285714285714,1019.2392857142856,225.39285714285714,2.2642857142857142,,NEC
2020-03-08 21:00:00,21,,,,,,,NEC
2020-03-09 00:00:00,0,-7.124999999999998,-12.732142857142856,1023.1035714285715,231.39285714285714,2.785714285714285,4.392857142857143,NEC
2020-03-09 03:00:00,3,,,,,,,NEC
2020-03-09 06:00:00,6,-0.30357142857142844,-13.242857142857144,1021.5535714285714,191.35714285714286,3.2071428571428564,1.8214285714285714,NEC
2020-03-09 09:00:00,9,,,,,,,NEC
2020-03-09 12:00:00,12,-5.789285714285713,-13.43214285714286,1021.8178571428572,171.75,1.6035714285714282,,NEC
2020-03-09 15:00:00,15,,,,,,,NEC
2020-03-09 18:00:00,18,-9.38928571428571,-14.167857142857146,1018.8285714285713,130.32142857142858,1.425,,NEC
2020-03-09 21:00:00,21,-10.849999999999998,-14.832142857142859,1016.9535714285713,130.17857142857142,1.3892857142857138,,NEC
2020-03-10 00:00:00,0,,,,,,,NEC
2020-03-10 03:00:00,3,,,,,,,NEC
2020-03-10 06:00:00,6,-1.1642857142857141,-12.435714285714287,1012.0714285714283,178.5,3.9321428571428565,,NEC
2020-03-10 09:00:00,9,-2.357142857142857,-11.446428571428571,1012.0071428571428,178.96428571428572,3.182142857142857,,NEC
2020-03-10 12:00:00,12,,,,,,,NEC
2020-03-10 15:00:00,15,,,,,,,NEC
2020-03-10 18:00:00,18,-9.917857142857141,-13.910714285714286,1012.267857142857,267.5357142857143,2.1035714285714286,2.4285714285714284,NEC
2020-03-10 21:00:00,21,-11.457142857142852,-15.096428571428575,1012.0750000000002,244.46428571428572,1.882142857142857,,NEC
2020-03-11 00:00:00,0,-9.38928571428571,-14.146428571428572,1012.9428571428572,256.85714285714283,2.5,2.107142857142857,NEC
2020-03-11 03:00:00,3,,,,,,,NEC
2020-03-11 06:00:00,6,0.24285714285714285,-11.167857142857143,1010.0892857142854,234.25,4.992857142857142,,NEC
2020-03-11 09:00:00,9,-0.8499999999999999,-10.467857142857142,1009.9785714285716,231.92857142857142,3.65,,NEC
2020-03-11 12:00:00,12,,,,,,,NEC
2020-03-11 15:00:00,15,,,,,,,NEC
2020-03-11 18:00:00,18,-5.25,-10.932142857142859,1008.6357142857144,234.25,2.8571428571428568,,NEC
2020-03-11 21:00:00,21,-6.132142857142857,-11.864285714285712,1008.525,231.28571428571428,2.9857142857142867,,NEC
2020-03-12 00:00:00,0,-5.05,-12.542857142857146,1009.6500000000002,255.35714285714286,4.925,,NEC
2020-03-12 03:00:00,3,,,,,,,NEC
2020-03-12 06:00:00,6,-3.660714285714286,-16.592857142857138,1010.4999999999999,272.5,7.5,,NEC
2020-03-12 09:00:00,9,-5.814285714285712,-17.992857142857144,1012.9571428571427,286.5357142857143,6.9,,NEC
2020-03-12 12:00:00,12,,,,,,,NEC
2020-03-12 15:00:00,15,,,,,,,NEC
2020-03-12 18:00:00,18,-13.460714285714278,-22.6,1019.7,270.17857142857144,4.117857142857143,,NEC
2020-03-12 21:00:00,21,-14.85714285714285,-22.66785714285714,1019.8607142857143,226.57142857142858,3.475,,NEC
2020-03-13 00:00:00,0,-11.982142857142856,-21.517857142857146,1020.3714285714284,242.57142857142858,4.275,,NEC
2020-03-13 03:00:00,3,,,,,,,NEC
2020-03-13 06:00:00,6,,,,,,,NEC
2020-03-13 09:00:00,9,-3.0214285714285722,-15.667857142857141,1015.2464285714285,245.0,4.1535714285714285,,NEC
2020-03-13 12:00:00,12,,,,,,,NEC
2020-03-13 15:00:00,15,,,,,,,NEC
2020-03-13 18:00:00,18,-9.332142857142856,-15.057142857142859,1011.2857142857146,200.85714285714286,2.242857142857143,,NEC
2020-03-13 21:00:00,21,-10.503571428571421,-15.389285714285714,1009.6678571428573,216.96428571428572,2.0178571428571432,,NEC
2020-03-14 00:00:00,0,-6.8928571428571415,-12.975,1009.0821428571428,240.57142857142858,2.8214285714285716,,NEC
2020-03-14 03:00:00,3,,,,,,,NEC
2020-03-14 06:00:00,6,,,,,,,NEC
2020-03-14 09:00:00,9,,,,,,,NEC
2020-03-14 12:00:00,12,,,,,,,NEC
2020-03-14 15:00:00,15,,,,,,,NEC
2020-03-14 18:00:00,18,-8.739285714285712,-14.157142857142857,1011.7357142857143,261.4642857142857,3.421428571428572,3.392857142857143,NEC
2020-03-14 21:00:00,21,-10.96428571428571,-16.046428571428567,1014.6142857142858,204.42857142857142,3.5535714285714284,3.857142857142857,NEC
2020-03-15 00:00:00,0,-9.560714285714285,-16.02857142857143,1017.825,180.64285714285714,4.360714285714286,,NEC
2020-03-15 03:00:00,3,,,,,,,NEC
2020-03-15 06:00:00,6,-2.814285714285714,-15.546428571428576,1018.9285714285712,254.53571428571428,4.703571428571428,,NEC
2020-03-15 09:00:00,9,,,,,,,NEC
2020-03-15 12:00:00,12,,,,,,,NEC
2020-03-15 15:00:00,15,,,,,,,NEC
2020-03-15 18:00:00,18,-10.492857142857142,-16.996428571428574,1018.1285714285714,236.71428571428572,2.5785714285714287,,NEC
2020-03-15 21:00:00,21,,,,,,,NEC
2020-03-16 00:00:00,0,-7.885714285714285,-16.1,1016.0428571428572,197.67857142857142,3.6392857142857147,,NEC
2020-03-16 03:00:00,3,,,,,,,NEC
2020-03-16 06:00:00,6,,,,,,,NEC
2020-03-16 09:00:00,9,0.5107142857142858,-11.439285714285718,1010.55,233.89285714285714,3.2178571428571425,,NEC
2020-03-16 12:00:00,12,,,,,,,NEC
2020-03-16 15:00:00,15,,,,,,,NEC
2020-03-16 18:00:00,18,-5.628571428571429,-10.178571428571429,1008.0178571428575,189.21428571428572,2.075,,NEC
2020-03-16 21:00:00,21,-6.874999999999999,-10.674999999999999,1007.5857142857141,198.89285714285714,1.7928571428571427,,NEC
2020-03-17 00:00:00,0,-3.6250000000000004,-9.117857142857142,1007.8678571428571,220.60714285714286,2.110714285714286,,NEC
2020-03-17 03:00:00,3,,,,,,,NEC
2020-03-17 06:00:00,6,,,,,,,NEC
2020-03-17 09:00:00,9,,,,,,,NEC
2020-03-17 12:00:00,12,,,,,,,NEC
2020-03-17 15:00:00,15,,,,,,,NEC
2020-03-17 18:00:00,18,-1.3678571428571424,-6.760714285714286,1002.8821428571429,208.46428571428572,2.4785714285714286,,NEC
2020-03-17 21:00:00,21,-1.8178571428571433,-6.710714285714286,1001.5678571428571,210.0,2.1321428571428576,,NEC
2020-03-18 00:00:00,0,0.9142857142857145,-5.446428571428572,1001.2464285714286,192.35714285714286,2.9,,NEC
2020-03-18 03:00:00,3,,,,,,,NEC
2020-03-18 06:00:00,6,,,,,,,NEC
2020-03-18 09:00:00,9,,,,,,,NEC
2020-03-18 12:00:00,12,,,,,,,NEC
2020-03-18 15:00:00,15,,,,,,,NEC
2020-03-18 18:00:00,18,-0.7714285714285712,-5.382142857142858,1001.2107142857143,240.82142857142858,2.5857142857142854,,NEC
2020-03-18 21:00:00,21,-1.782142857142857,-5.467857142857143,1001.5785714285714,211.96428571428572,2.382142857142857,,NEC
2020-03-19 00:00:00,0,-0.5250000000000001,-4.864285714285715,1002.4535714285713,245.32142857142858,2.728571428571428,,NEC
2020-03-19 03:00:00,3,,,,,,,NEC
2020-03-19 06:00:00,6,,,,,,,NEC
2020-03-19 09:00:00,9,,,,,,,NEC
2020-03-19 12:00:00,12,,,,,,,NEC
2020-03-19 15:00:00,15,,,,,,,NEC
2020-03-19 18:00:00,18,-3.550000000000001,-7.689285714285714,1003.0107142857142,229.75,2.4821428571428568,,NEC
2020-03-19 21:00:00,21,-4.300000000000001,-8.342857142857142,1003.2178571428568,254.21428571428572,2.5285714285714285,,NEC
2020-03-20 00:00:00,0,-1.121428571428571,-6.828571428571429,1003.9464285714287,210.32142857142858,2.9785714285714286,,NEC
2020-03-20 03:00:00,3,,,,,,,NEC
2020-03-20 06:00:00,6,6.667857142857143,-7.717857142857143,1001.7392857142859,251.82142857142858,4.846428571428572,,NEC
2020-03-20 09:00:00,9,5.175,-7.178571428571429,1002.8571428571429,221.35714285714286,3.092857142857144,,NEC
2020-03-20 12:00:00,12,1.7071428571428573,-6.7250000000000005,1004.7892857142858,254.39285714285714,2.2035714285714287,,NEC
2020-03-20 15:00:00,15,,,,,,,NEC
2020-03-20 18:00:00,18,-2.1821428571428574,-6.928571428571429,1006.2928571428573,232.53571428571428,2.2500000000000004,,NEC
2020-03-20 21:00:00,21,-3.2821428571428584,-7.525000000000001,1007.6535714285712,254.78571428571428,1.9428571428571426,,NEC
2020-03-21 00:00:00,0,-0.010714285714285898,-6.621428571428572,1009.3999999999999,252.35714285714286,2.7535714285714286,,NEC
2020-03-21 03:00:00,3,,,,,,,NEC
2020-03-21 06:00:00,6,,,,,,,NEC
2020-03-21 09:00:00,9,,,,,,,NEC
2020-03-21 12:00:00,12,,,,,,,NEC
2020-03-21 15:00:00,15,,,,,,,NEC
2020-03-21 18:00:00,18,-4.307142857142858,-8.607142857142856,1012.175,231.35714285714286,2.0892857142857144,,NEC
2020-03-21 21:00:00,21,-5.682142857142858,-9.35,1012.6785714285713,237.82142857142858,1.7750000000000001,,NEC
2020-03-22 00:00:00,0,-1.896428571428571,-8.278571428571428,1013.4035714285716,274.85714285714283,2.4928571428571433,,NEC
2020-03-22 03:00:00,3,,,,,,,NEC
2020-03-22 06:00:00,6,,,,,,,NEC
2020-03-22 09:00:00,9,,,,,,,NEC
2020-03-22 12:00:00,12,,,,,,,NEC
2020-03-22 15:00:00,15,,,,,,,NEC
2020-03-22 18:00:00,18,-3.7642857142857147,-9.125000000000002,1016.2535714285715,234.89285714285714,2.1392857142857147,,NEC
2020-03-22 21:00:00,21,-5.489285714285715,-10.424999999999997,1017.8214285714287,238.57142857142858,1.7142857142857142,,NEC
2020-03-23 00:00:00,0,,,,,,,NEC
2020-03-23 03:00:00,3,3.6750000000000003,-10.746428571428572,1019.242857142857,280.67857142857144,4.353571428571429,,NEC
2020-03-23 06:00:00,6,5.7678571428571415,-11.307142857142859,1018.1785714285713,302.42857142857144,4.357142857142857,,NEC
2020-03-23 09:00:00,9,5.0928571428571425,-11.403571428571428,1018.4857142857146,259.32142857142856,3.400000000000001,,NEC
2020-03-23 12:00:00,12,0.01428571428571426,-9.99642857142857,1019.507142857143,221.46428571428572,1.7428571428571424,,NEC
2020-03-23 15:00:00,15,,,,,,,NEC
2020-03-23 18:00:00,18,-3.532142857142858,-10.064285714285717,1018.9642857142859,185.42857142857142,1.9571428571428573,,NEC
2020-03-23 21:00:00,21,,,,,,,NEC
2020-03-24 00:00:00,0,0.7464285714285717,-8.864285714285714,1019.0571428571427,208.85714285714286,2.7107142857142854,,NEC
2020-03-24 03:00:00,3,7.5892857142857135,-9.053571428571429,1017.4428571428571,216.17857142857142,4.167857142857142,,NEC
2020-03-24 06:00:00,6,10.432142857142855,-8.435714285714287,1015.1250000000001,212.32142857142858,4.471428571428572,,NEC
2020-03-24 09:00:00,9,9.532142857142857,-7.714285714285714,1014.2464285714285,181.10714285714286,3.3285714285714283,,NEC
2020-03-24 12:00:00,12,4.135714285714285,-6.707142857142856,1014.4892857142856,167.64285714285714,2.378571428571429,,NEC
2020-03-24 15:00:00,15,,,,,,,NEC
