Time,Time,value,area,kind,period
2020-02-26 00:00:00,0,6.6,CS,SO2,l2
2020-02-26 01:00:00,1,6.8,CS,SO2,l2
2020-02-26 02:00:00,2,6.8,CS,SO2,l2
2020-02-26 03:00:00,3,6.6,CS,SO2,l2
2020-02-26 04:00:00,4,6.6,CS,SO2,l2
2020-02-26 05:00:00,5,6.4,CS,SO2,l2
2020-02-26 06:00:00,6,6.4,CS,SO2,l2
2020-02-26 07:00:00,7,5.8,CS,SO2,l2
2020-02-26 08:00:00,8,5.8,CS,SO2,l2
2020-02-26 09:00:00,9,6.2,CS,SO2,l2
2020-02-26 10:00:00,10,7.2,CS,SO2,l2
2020-02-26 11:00:00,11,7.4,CS,SO2,l2
2020-02-26 12:00:00,12,8.0,CS,SO2,l2
2020-02-26 13:00:00,13,7.6,CS,SO2,l2
2020-02-26 14:00:00,14,6.8,CS,SO2,l2
2020-02-26 15:00:00,15,6.6,CS,SO2,l2
2020-02-26 16:00:00,16,6.6,CS,SO2,l2
2020-02-26 17:00:00,17,6.6,CS,SO2,l2
2020-02-26 18:00:00,18,6.2,CS,SO2,l2
2020-02-26 19:00:00,19,6.4,CS,SO2,l2
2020-02-26 20:00:00,20,6.2,CS,SO2,l2
2020-02-26 21:00:00,21,6.2,CS,SO2,l2
2020-02-26 22:00:00,22,6.4,CS,SO2,l2
2020-02-26 23:00:00,23,6.2,CS,SO2,l2
2020-02-27 00:00:00,0,6.6,CS,SO2,l2
2020-02-27 01:00:00,1,6.8,CS,SO2,l2
2020-02-27 02:00:00,2,6.4,CS,SO2,l2
2020-02-27 03:00:00,3,6.6,CS,SO2,l2
2020-02-27 04:00:00,4,6.4,CS,SO2,l2
2020-02-27 05:00:00,5,6.2,CS,SO2,l2
2020-02-27 06:00:00,6,6.0,CS,SO2,l2
2020-02-27 07:00:00,7,6.2,CS,SO2,l2
2020-02-27 08:00:00,8,6.2,CS,SO2,l2
2020-02-27 09:00:00,9,6.0,CS,SO2,l2
2020-02-27 10:00:00,10,6.2,CS,SO2,l2
2020-02-27 11:00:00,11,6.2,CS,SO2,l2
2020-02-27 12:00:00,12,6.2,CS,SO2,l2
2020-02-27 13:00:00,13,5.6,CS,SO2,l2
2020-02-27 14:00:00,14,5.4,CS,SO2,l2
2020-02-27 15:00:00,15,5.6,CS,SO2,l2
2020-02-27 16:00:00,16,5.8,CS,SO2,l2
2020-02-27 17:00:00,17,6.0,CS,SO2,l2
