Time,Time,value,area,kind,period
2020-04-01 00:00:00,0,0.788,CS,CO,l3
2020-04-01 01:00:00,1,0.8019999999999999,CS,CO,l3
2020-04-01 02:00:00,2,0.8019999999999999,CS,CO,l3
2020-04-01 03:00:00,3,0.744,CS,CO,l3
2020-04-01 04:00:00,4,0.748,CS,CO,l3
2020-04-01 05:00:00,5,0.72,CS,CO,l3
2020-04-01 06:00:00,6,0.724,CS,CO,l3
2020-04-01 07:00:00,7,0.732,CS,CO,l3
2020-04-01 08:00:00,8,0.89,CS,CO,l3
2020-04-01 09:00:00,9,1.0320000000000003,CS,CO,l3
2020-04-01 10:00:00,10,0.9040000000000001,CS,CO,l3
2020-04-01 11:00:00,11,0.7779999999999999,CS,CO,l3
2020-04-01 12:00:00,12,0.66,CS,CO,l3
2020-04-01 13:00:00,13,0.638,CS,CO,l3
2020-04-01 14:00:00,14,0.6239999999999999,CS,CO,l3
2020-04-01 15:00:00,15,0.606,CS,CO,l3
2020-04-01 16:00:00,16,0.616,CS,CO,l3
2020-04-01 17:00:00,17,0.6279999999999999,CS,CO,l3
2020-04-01 18:00:00,18,0.674,CS,CO,l3
2020-04-01 19:00:00,19,0.7299999999999999,CS,CO,l3
2020-04-01 20:00:00,20,0.7539999999999999,CS,CO,l3
2020-04-01 21:00:00,21,0.76,CS,CO,l3
2020-04-01 22:00:00,22,0.782,CS,CO,l3
2020-04-01 23:00:00,23,0.784,CS,CO,l3
2020-04-02 00:00:00,0,0.784,CS,CO,l3
2020-04-02 01:00:00,1,0.7719999999999999,CS,CO,l3
2020-04-02 02:00:00,2,0.764,CS,CO,l3
2020-04-02 03:00:00,3,0.774,CS,CO,l3
2020-04-02 04:00:00,4,0.77,CS,CO,l3
2020-04-02 05:00:00,5,0.778,CS,CO,l3
2020-04-02 06:00:00,6,0.828,CS,CO,l3
2020-04-02 07:00:00,7,0.788,CS,CO,l3
2020-04-02 08:00:00,8,0.82,CS,CO,l3
2020-04-02 09:00:00,9,0.8420000000000002,CS,CO,l3
2020-04-02 10:00:00,10,0.8979999999999999,CS,CO,l3
2020-04-02 11:00:00,11,0.8960000000000001,CS,CO,l3
2020-04-02 12:00:00,12,0.8360000000000001,CS,CO,l3
2020-04-02 13:00:00,13,0.756,CS,CO,l3
2020-04-02 14:00:00,14,0.722,CS,CO,l3
2020-04-02 15:00:00,15,0.6639999999999999,CS,CO,l3
2020-04-02 16:00:00,16,0.656,CS,CO,l3
