Time,Time,value,area,kind,period
2020-01-24 00:00:00,0,0.9460000000000001,CS,CO,l1
2020-01-24 01:00:00,1,0.9059999999999999,CS,CO,l1
2020-01-24 02:00:00,2,0.8859999999999999,CS,CO,l1
2020-01-24 03:00:00,3,0.836,CS,CO,l1
2020-01-24 04:00:00,4,0.8400000000000001,CS,CO,l1
2020-01-24 05:00:00,5,0.8539999999999999,CS,CO,l1
2020-01-24 06:00:00,6,0.818,CS,CO,l1
2020-01-24 07:00:00,7,0.806,CS,CO,l1
2020-01-24 08:00:00,8,0.8,CS,CO,l1
2020-01-24 09:00:00,9,0.9460000000000001,CS,CO,l1
2020-01-24 10:00:00,10,0.842,CS,CO,l1
2020-01-24 11:00:00,11,0.792,CS,CO,l1
2020-01-24 12:00:00,12,0.734,CS,CO,l1
2020-01-24 13:00:00,13,0.686,CS,CO,l1
2020-01-24 14:00:00,14,0.646,CS,CO,l1
2020-01-24 15:00:00,15,0.642,CS,CO,l1
2020-01-24 16:00:00,16,0.64,CS,CO,l1
2020-01-24 17:00:00,17,0.642,CS,CO,l1
2020-01-24 18:00:00,18,0.612,CS,CO,l1
2020-01-24 19:00:00,19,0.624,CS,CO,l1
2020-01-24 20:00:00,20,0.624,CS,CO,l1
2020-01-24 21:00:00,21,0.6399999999999999,CS,CO,l1
2020-01-24 22:00:00,22,0.648,CS,CO,l1
2020-01-24 23:00:00,23,0.69,CS,CO,l1
2020-01-25 00:00:00,0,0.7320000000000001,CS,CO,l1
2020-01-25 01:00:00,1,0.768,CS,CO,l1
2020-01-25 02:00:00,2,0.8,CS,CO,l1
2020-01-25 03:00:00,3,0.842,CS,CO,l1
2020-01-25 04:00:00,4,0.8699999999999999,CS,CO,l1
2020-01-25 05:00:00,5,0.9099999999999999,CS,CO,l1
2020-01-25 06:00:00,6,0.9380000000000001,CS,CO,l1
2020-01-25 07:00:00,7,0.95,CS,CO,l1
2020-01-25 08:00:00,8,0.968,CS,CO,l1
2020-01-25 09:00:00,9,0.97,CS,CO,l1
