Time,Time,value,area,kind,period
2020-01-24 00:00:00,0,23.8,CS,NO2,l1
2020-01-24 01:00:00,1,21.4,CS,NO2,l1
2020-01-24 02:00:00,2,20.0,CS,NO2,l1
2020-01-24 03:00:00,3,17.4,CS,NO2,l1
2020-01-24 04:00:00,4,17.0,CS,NO2,l1
2020-01-24 05:00:00,5,17.4,CS,NO2,l1
2020-01-24 06:00:00,6,17.4,CS,NO2,l1
2020-01-24 07:00:00,7,18.0,CS,NO2,l1
2020-01-24 08:00:00,8,21.6,CS,NO2,l1
2020-01-24 09:00:00,9,23.0,CS,NO2,l1
2020-01-24 10:00:00,10,22.0,CS,NO2,l1
2020-01-24 11:00:00,11,19.8,CS,NO2,l1
2020-01-24 12:00:00,12,16.2,CS,NO2,l1
2020-01-24 13:00:00,13,14.4,CS,NO2,l1
2020-01-24 14:00:00,14,13.2,CS,NO2,l1
2020-01-24 15:00:00,15,13.0,CS,NO2,l1
2020-01-24 16:00:00,16,12.6,CS,NO2,l1
2020-01-24 17:00:00,17,13.2,CS,NO2,l1
2020-01-24 18:00:00,18,12.6,CS,NO2,l1
2020-01-24 19:00:00,19,13.0,CS,NO2,l1
2020-01-24 20:00:00,20,13.2,CS,NO2,l1
2020-01-24 21:00:00,21,13.6,CS,NO2,l1
2020-01-24 22:00:00,22,13.0,CS,NO2,l1
2020-01-24 23:00:00,23,13.6,CS,NO2,l1
2020-01-25 00:00:00,0,13.0,CS,NO2,l1
2020-01-25 01:00:00,1,13.0,CS,NO2,l1
2020-01-25 02:00:00,2,12.4,CS,NO2,l1
2020-01-25 03:00:00,3,11.8,CS,NO2,l1
2020-01-25 04:00:00,4,11.2,CS,NO2,l1
2020-01-25 05:00:00,5,11.0,CS,NO2,l1
2020-01-25 06:00:00,6,11.0,CS,NO2,l1
2020-01-25 07:00:00,7,11.6,CS,NO2,l1
2020-01-25 08:00:00,8,12.4,CS,NO2,l1
2020-01-25 09:00:00,9,13.6,CS,NO2,l1
2020-01-25 10:00:00,10,13.6,CS,NO2,l1
2020-01-25 11:00:00,11,13.4,CS,NO2,l1
2020-01-25 12:00:00,12,12.8,CS,NO2,l1
