date,hour,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h,period,area
1/1/2020,0,84.69863014,61.12328767,63.82191781,85.09589041,84.91780822,9.219178082,9.082191781,32.63013699,29.20547945,25.45205479,62.57534247,33.20547945,49.08219178,0.875068493,0.921780822,(Prelock),CS
1/1/2020,1.01369863,85.09589041,60.94520548,63.53424658,85.52054795,84.93150685,9.780821918,9.178082192,31.01369863,29.23287671,,61.65753425,,25.61643836,0.866575342,0.921506849,(Prelock),CS
1/1/2020,2.02739726,85.76712329,61.42465753,63.52054795,84.75342466,85.32876712,8.97260274,9.082191781,29.68493151,29.42465753,,61.04109589,,,0.85109589,0.918493151,(Prelock),CS
1/1/2020,3.04109589,80.42465753,57.56164384,63.15068493,79.04109589,84.87671233,9.356164384,9.178082192,28.8630137,29.45205479,24.54794521,60.5890411,25.09589041,26.87671233,0.826575342,0.917260274,(Prelock),CS
1/1/2020,4.054794521,77.09589041,55.06849315,62.80821918,74.52054795,84.56164384,9.712328767,9.219178082,28.2739726,29.61643836,24.19178082,60.21917808,24.90410959,27.2739726,0.811780822,0.913835616,(Prelock),CS
1/1/2020,5.068493151,75.24657534,53.73972603,62.42465753,72.56164384,84.35616438,10.97260274,9.342465753,27.93150685,29.71232877,22.76712329,59.49315068,24.47945205,27.38356164,0.820273973,0.910410959,(Prelock),CS
1/1/2020,6.082191781,74.38356164,53.21917808,62.09589041,71.80821918,84.26027397,10.49315068,9.369863014,27.38356164,29.94520548,21.90410959,58.8630137,23.98630137,27.47945205,0.821643836,0.906986301,(Prelock),CS
1/1/2020,7.095890411,73.17808219,52.21917808,61.57534247,70.82191781,83.93150685,10.45205479,9.465753425,28.17808219,30.06849315,20.56164384,57.91780822,23.45205479,27.31506849,0.844931507,0.908219178,(Prelock),CS
1/1/2020,8.109589041,73.78082192,52.56164384,61.19178082,71.17808219,83.54794521,10.34246575,9.520547945,30.5890411,30.20547945,18.28767123,57.28767123,22.68493151,27.34246575,0.900547945,0.905205479,(Prelock),CS
1/1/2020,9.123287671,74.19178082,,60.73972603,73.02739726,83.17808219,11.10958904,9.589041096,31.98630137,30.31506849,18.10958904,56.98630137,21.80821918,27.46575342,0.95890411,0.897808219,(Prelock),CS
1/1/2020,10.1369863,77.7260274,55.32876712,60.26027397,77.38356164,82.80821918,11.68493151,9.657534247,31.82191781,30.38356164,20.8630137,56.83561644,21.2739726,27.60273973,0.981780822,0.896712329,(Prelock),CS
1/1/2020,11.15068493,79.30136986,56.73972603,59.84931507,78.80821918,82.45205479,12.64383562,9.753424658,30.64383562,30.39726027,25.83561644,56.64383562,21.54794521,27.83561644,0.981232877,0.897534247,(Prelock),CS
1/1/2020,12.16438356,78.97260274,56.47945205,59.38356164,78.42465753,81.93150685,12.43835616,9.821917808,29.76712329,30.50684932,32.01369863,56.94520548,22.63013699,28.49315068,0.950136986,0.899315068,(Prelock),CS
1/1/2020,13.17808219,77.06849315,54.4109589,59.01369863,76.71232877,81.60273973,11.75342466,9.95890411,28.52054795,30.61643836,39.1369863,58.43835616,24.53424658,29.54794521,0.921643836,0.895616438,(Prelock),CS
1/1/2020,14.19178082,75.42465753,52.68493151,58.39726027,,80.90410959,11.05479452,10,27.46575342,30.5890411,45.75342466,61.23287671,27.65753425,31.5890411,0.877808219,0.891232877,(Prelock),CS
1/1/2020,15.20547945,73.79452055,51.50684932,57.95890411,72.8630137,80.49315068,11.08219178,10.12328767,27.65753425,30.64383562,49.46575342,63.04109589,31.2739726,34.39726027,0.85109589,0.887123288,(Prelock),CS
1/1/2020,16.21917808,73.10958904,50.47945205,57.61643836,,80.2739726,10.31506849,10.16438356,29.01369863,30.75342466,49.68493151,62.84931507,35,37.5890411,0.835890411,0.885068493,(Prelock),CS
1/1/2020,17.23287671,72.7260274,50.79452055,57.21917808,72.67123288,79.69863014,9.520547945,10.21917808,32.35616438,30.87671233,46.19178082,61.69863014,38.42465753,40.73972603,0.839452055,0.884246575,(Prelock),CS
1/1/2020,18.24657534,75.31506849,52.89041096,56.78082192,76.75342466,79.2739726,9.520547945,10.21917808,36.79452055,31,39,57.1369863,40.75342466,43.04109589,0.880136986,0.88260274,(Prelock),CS
1/1/2020,19.26027397,77.65753425,54.78082192,56.57534247,80.4109589,79.02739726,10.01369863,10.24657534,40.5890411,31.21917808,31.56164384,56.75342466,41.47945205,44.08219178,0.929041096,0.883835616,(Prelock),CS
1/1/2020,20.2739726,81.42465753,57.82191781,56.17808219,83.61643836,78.68493151,10.54794521,10.34246575,42.20547945,31.49315068,26.35616438,56.38356164,40.73972603,44.53424658,0.959589041,0.885753425,(Prelock),CS
1/1/2020,21.28767123,83.32876712,59.5890411,56.08219178,86.2739726,78.50684932,10.49315068,10.39726027,43.31506849,31.78082192,22.17808219,56.05479452,38.47945205,44.5890411,0.975616438,0.884383562,(Prelock),CS
1/1/2020,22.30136986,83.30136986,59.53424658,55.87671233,86.08219178,78.35616438,10.57534247,10.50684932,41.5890411,32.21917808,21.06849315,55.75342466,35.4109589,44.67123288,0.957945205,0.887945205,(Prelock),CS
1/1/2020,23.31506849,83,59.57534247,55.68493151,84.5890411,78.21917808,10.97260274,10.54794521,40.19178082,32.4109589,19.60273973,55.50684932,31.65753425,44.69863014,0.949863014,0.892739726,(Prelock),CS
1/2/2020,0,81.8630137,58.52054795,55.52054795,82.31506849,78,10.69863014,10.64383562,38.57534247,32.67123288,18,55.31506849,27.7260274,43.87671233,0.938356164,0.898219178,(Prelock),CS
1/2/2020,1.01369863,79.7260274,56.97260274,55.45205479,80.1369863,77.80821918,10.84931507,10.63013699,37.21917808,32.93150685,17.21917808,55.20547945,17.21917808,17.21917808,0.909315068,0.899315068,(Prelock),CS
1/2/2020,2.02739726,77.45205479,55.36986301,55.10958904,76.69863014,77.49315068,11.01369863,10.87671233,35.78082192,33.23287671,16.76712329,55.10958904,16.97260274,17.80821918,0.892328767,0.9,(Prelock),CS
1/2/2020,3.04109589,76.16438356,54.76712329,55,74.46575342,77.2739726,11.38356164,10.84931507,34.02739726,33.47945205,,55.05479452,16.78082192,18.05479452,0.877808219,0.899726027,(Prelock),CS
1/2/2020,4.054794521,75.12328767,54.04109589,54.97260274,71.4109589,77.20547945,11.36986301,10.8630137,33.12328767,33.67123288,15.47945205,54.78082192,16.42465753,18.2739726,0.867260274,0.902739726,(Prelock),CS
1/2/2020,5.068493151,72.84931507,52.57534247,54.84931507,69.61643836,77.01369863,11.43835616,10.8630137,32.53424658,33.90410959,14.23287671,54.61643836,16.02739726,18.46575342,0.860958904,0.904383562,(Prelock),CS
1/2/2020,6.082191781,72.50684932,52.15068493,54.8630137,69.01369863,76.79452055,11.57534247,10.94520548,32.47945205,34.02739726,13.39726027,54.42465753,15.5890411,18.52054795,0.868219178,0.908630137,(Prelock),CS
1/2/2020,7.095890411,72.04109589,51.83561644,54.79452055,68.45205479,76.7260274,12.1369863,11,32.67123288,34.30136986,12.63013699,54.17808219,15.08219178,18.52054795,0.904383562,0.911506849,(Prelock),CS
1/2/2020,8.109589041,73.10958904,52.57534247,54.8630137,70.17808219,76.65753425,12.73972603,11.1369863,34.49315068,34.45205479,11.30136986,54.01369863,14.64383562,18.56164384,0.989726027,0.914383562,(Prelock),CS
1/2/2020,9.123287671,75.15068493,53.56164384,54.75342466,75.1369863,76.76712329,14.09589041,11.23287671,35.26027397,34.53424658,11.45205479,53.84931507,13.84931507,18.61643836,1.056027397,0.917534247,(Prelock),CS
1/2/2020,10.1369863,77.05479452,55.17808219,54.87671233,79.2739726,76.87671233,14.94520548,11.42465753,35.20547945,34.7260274,14.83561644,53.79452055,13.64383562,18.78082192,1.048082192,0.920136986,(Prelock),CS
1/2/2020,11.15068493,79,56.61643836,54.80821918,81.57534247,76.83561644,15.01369863,11.52054795,35.2739726,34.84931507,20.35616438,53.65753425,14.01369863,19.10958904,1.03890411,0.925753425,(Prelock),CS
1/2/2020,12.16438356,79.69863014,57.20547945,54.82191781,82,77.06849315,15.38356164,11.5890411,34.45205479,35.1369863,25.89041096,53.61643836,15.28767123,19.98630137,1.026986301,0.929041096,(Prelock),CS
1/2/2020,13.17808219,78.01369863,55.39726027,54.80821918,80.01369863,77.10958904,14.47945205,11.7260274,33.04109589,35.28767123,32.20547945,53.79452055,17.36986301,21.39726027,0.968356164,0.929452055,(Prelock),CS
1/2/2020,14.19178082,76.61643836,54.53424658,54.93150685,,77.09589041,13.09589041,11.79452055,31.57534247,35.46575342,37.08219178,54.31506849,20.42465753,23.53424658,0.927808219,0.927534247,(Prelock),CS
1/2/2020,15.20547945,74.89041096,52.94520548,55,74.80821918,77.1369863,12.34246575,11.83561644,32.2739726,35.63013699,39.83561644,54.05479452,23.89041096,26.12328767,0.906027397,0.931506849,(Prelock),CS
1/2/2020,16.21917808,75.61643836,52.45205479,55.05479452,76.45205479,77.36986301,11.56164384,11.89041096,33.26027397,35.8630137,40.84931507,52.7260274,27.64383562,29.39726027,0.909041096,0.935616438,(Prelock),CS
1/2/2020,17.23287671,76.2739726,52.7260274,55.19178082,78.36986301,77.71232877,10.97260274,11.89041096,35.94520548,35.94520548,36.90410959,49.76712329,30.98630137,32.38356164,0.903013699,0.942054795,(Prelock),CS
1/2/2020,18.24657534,77.09589041,54.21917808,55.15068493,80.4109589,77.78082192,10.63013699,11.98630137,39.69863014,36.06849315,30.64383562,47.4109589,32.97260274,34.31506849,0.956438356,0.947260274,(Prelock),CS
1/2/2020,19.26027397,80.67123288,57.05479452,55.36986301,84.71232877,77.97260274,10.50684932,12.02739726,43.26027397,36.19178082,24,46.49315068,33.36986301,35.16438356,0.993424658,0.948082192,(Prelock),CS
1/2/2020,20.2739726,84.38356164,60.34246575,55.49315068,89.21917808,78.2739726,10.5890411,12.05479452,44.38356164,36.36986301,20.10958904,46.28767123,32.49315068,35.45205479,1.031369863,0.949726027,(Prelock),CS
1/2/2020,21.28767123,85.38356164,,55.64383562,,78.45205479,10.87671233,12.01369863,43.73972603,36.35616438,17.39726027,46.02739726,30.68493151,35.57534247,1.032191781,0.953835616,(Prelock),CS
1/2/2020,22.30136986,85.73972603,61.67123288,55.5890411,88.93150685,78.61643836,10.78082192,12.01369863,42.95890411,36.47945205,15.5890411,45.7260274,27.98630137,35.60273973,1.016575342,0.956438356,(Prelock),CS
1/2/2020,23.31506849,84.90410959,61.05479452,55.69863014,87.21917808,78.75342466,10.67123288,12,42.20547945,36.52054795,14.06849315,45.31506849,24.7260274,35.61643836,0.994794521,0.955205479,(Prelock),CS
1/3/2020,0,82.73972603,59.49315068,55.67123288,83.7260274,78.71232877,10.84931507,12.05479452,40.52054795,36.50684932,14.20547945,45,21.49315068,34.84931507,0.979178082,0.957260274,(Prelock),CS
1/3/2020,1.01369863,81.93150685,58.98630137,55.76712329,81.90410959,78.78082192,10.75342466,12.02739726,39.39726027,36.65753425,13.24657534,45.10958904,13.24657534,13.24657534,0.967671233,0.956986301,(Prelock),CS
1/3/2020,2.02739726,80.2739726,57.64383562,55.87671233,80.19178082,78.84931507,10.04109589,11.98630137,37.71232877,36.65753425,12.67123288,45.19178082,13.02739726,13.69863014,0.945205479,0.959589041,(Prelock),CS
1/3/2020,3.04109589,76.8630137,55.4109589,55.83561644,75.61643836,78.95890411,9.698630137,11.89041096,36.01369863,36.73972603,12.83561644,45.39726027,12.80821918,14.02739726,0.928767123,0.965479452,(Prelock),CS
1/3/2020,4.054794521,75.83561644,54.28767123,55.87671233,74.26027397,79.05479452,10.04109589,11.83561644,34.23287671,36.83561644,13.02739726,45.54794521,12.93150685,14.43835616,0.933972603,0.967534247,(Prelock),CS
1/3/2020,5.068493151,74.39726027,53.78082192,55.94520548,71.71232877,79.1369863,12.35616438,11.87671233,32.90410959,36.82191781,13.02739726,45.53424658,13,14.73972603,0.925068493,0.965342466,(Prelock),CS
1/3/2020,6.082191781,74.39726027,,55.94520548,70.84931507,79.16438356,9.150684932,11.78082192,32.38356164,36.80821918,12.45205479,45.54794521,12.67123288,14.73972603,0.927534247,0.968767123,(Prelock),CS
1/3/2020,7.095890411,75.2739726,54.78082192,56.08219178,,79.23287671,9.315068493,11.63013699,32.98630137,36.76712329,11.61643836,45.52054795,12.53424658,14.83561644,0.952739726,0.970410959,(Prelock),CS
1/3/2020,8.109589041,76.82191781,55.84931507,56.23287671,72.89041096,79.42465753,9.794520548,11.56164384,34.65753425,36.83561644,10.15068493,45.52054795,12.24657534,14.8630137,1.038219178,0.972054795,(Prelock),CS
1/3/2020,9.123287671,79.34246575,57.43835616,56.4109589,76.82191781,79.53424658,10.32876712,11.39726027,35.28767123,36.82191781,10.60273973,45.57534247,11.87671233,14.97260274,1.123424658,0.976986301,(Prelock),CS
1/3/2020,10.1369863,82.83561644,59.5890411,56.57534247,82.91780822,79.67123288,11.57534247,11.28767123,35.67123288,36.83561644,12.93150685,45.57534247,12,15.20547945,1.12109589,0.978082192,(Prelock),CS
1/3/2020,11.15068493,83.60273973,60.16438356,56.75342466,84.2739726,79.75342466,12.50684932,11.16438356,35.7260274,36.8630137,18.53424658,46.12328767,12.69863014,15.8630137,1.097260274,0.977260274,(Prelock),CS
1/3/2020,12.16438356,82.7260274,59.68493151,56.8630137,82.08219178,79.76712329,12.64383562,11.09589041,34.56164384,36.89041096,24.5890411,46.4109589,14.17808219,17,1.05739726,0.981369863,(Prelock),CS
1/3/2020,13.17808219,80.52054795,57.71232877,56.93150685,78.94520548,79.83561644,12.01369863,11,32.61643836,36.84931507,31.56164384,47.39726027,16.43835616,18.68493151,1.019315068,0.98369863,(Prelock),CS
1/3/2020,14.19178082,76.78082192,54.63013699,56.97260274,73.26027397,79.7260274,11.82191781,10.91780822,30.02739726,36.76712329,38.24657534,50.4109589,19.7260274,21.42465753,0.951780822,0.985616438,(Prelock),CS
1/3/2020,15.20547945,74,52.54794521,56.87671233,70.06849315,79.46575342,11.12328767,10.93150685,29.78082192,36.54794521,41.89041096,51.7260274,23.46575342,24.68493151,0.904383562,0.98369863,(Prelock),CS
1/3/2020,16.21917808,72.56164384,51.04109589,56.80821918,68.90410959,79.1369863,10.80821918,10.91780822,31.35616438,36.56164384,41.73972603,50.43835616,27.42465753,28.26027397,0.891780822,0.983150685,(Prelock),CS
1/3/2020,17.23287671,72.23287671,50.50684932,56.75342466,68.71232877,78.75342466,10.91780822,10.95890411,34.06849315,36.52054795,38.5890411,48.90410959,30.94520548,31.5890411,0.897123288,0.981643836,(Prelock),CS
1/3/2020,18.24657534,74.75342466,52.53424658,56.67123288,72.73972603,78.45205479,10.7260274,10.95890411,39.01369863,36.46575342,32.2739726,48.21917808,33.39726027,34.08219178,0.946849315,0.978767123,(Prelock),CS
1/3/2020,19.26027397,77.36986301,54.68493151,56.57534247,76.79452055,78.09589041,10.2739726,10.95890411,43.98630137,36.52054795,24.69863014,47.80821918,34.17808219,35.10958904,1.037534247,0.981917808,(Prelock),CS
1/3/2020,20.2739726,80.21917808,57.34246575,56.45205479,80.35616438,77.76712329,9.890410959,10.89041096,45.30136986,36.54794521,20.06849315,47.24657534,33.5890411,35.43835616,1.038767123,0.985479452,(Prelock),CS
1/3/2020,21.28767123,81.32876712,58.89041096,56.35616438,80.87671233,77.35616438,9.821917808,10.87671233,44.67123288,36.56164384,17.67123288,47.10958904,31.78082192,35.54794521,1.051506849,0.986575342,(Prelock),CS
1/3/2020,22.30136986,82.09589041,59.83561644,56.21917808,80.68493151,76.93150685,9.698630137,10.73972603,43.35616438,36.68493151,16.35616438,46.83561644,29.06849315,35.52054795,1.053972603,0.987945205,(Prelock),CS
1/3/2020,23.31506849,81.67123288,59.69863014,56.19178082,79.98630137,76.68493151,9.863013699,10.75342466,42.32876712,36.64383562,14.90410959,46.87671233,25.68493151,35.52054795,1.046849315,0.987945205,(Prelock),CS
1/4/2020,0,80.60273973,59.02739726,56.20547945,79.38356164,76.38356164,9.616438356,10.65753425,39.73972603,36.64383562,14.54794521,47,22.28767123,35.43835616,1.019589041,0.989726027,(Prelock),CS
1/4/2020,1.01369863,78.43835616,57.12328767,56.08219178,77.15068493,76.31506849,9.164383562,10.63013699,37.71232877,36.54794521,13.54794521,47.24657534,13.54794521,13.54794521,0.981232877,0.990273973,(Prelock),CS
1/4/2020,2.02739726,76.49315068,55.26027397,56.04109589,74.76712329,76.15068493,8.589041096,10.60273973,35.64383562,36.49315068,13.17808219,47.4109589,13.31506849,13.91780822,0.960821918,0.990273973,(Prelock),CS
1/4/2020,3.04109589,75.26027397,54.43835616,56.04109589,72,75.98630137,8.767123288,10.60273973,34.2739726,36.36986301,,47.50684932,13.16438356,14.2739726,0.937534247,0.991643836,(Prelock),CS
1/4/2020,4.054794521,74.36986301,53.91780822,55.95890411,70.02739726,75.79452055,9.342465753,10.53424658,32.78082192,36.32876712,,47.56164384,13.15068493,14.56164384,0.925890411,0.989863014,(Prelock),CS
1/4/2020,5.068493151,72.30136986,52.5890411,56,67.63013699,75.7260274,9.547945205,10.31506849,31.65753425,36.15068493,,47.52054795,13.08219178,14.79452055,0.916438356,0.991232877,(Prelock),CS
1/4/2020,6.082191781,71.21917808,51.89041096,55.87671233,66.68493151,75.43835616,9.301369863,10.34246575,30.94520548,36.24657534,,47.56164384,12.90410959,14.93150685,0.940410959,0.991780822,(Prelock),CS
1/4/2020,7.095890411,71.63013699,52.31506849,55.75342466,66.73972603,75.31506849,9.178082192,10.2739726,31.38356164,36.16438356,,47.50684932,12.67123288,14.98630137,0.980136986,0.994520548,(Prelock),CS
1/4/2020,8.109589041,71.68493151,52.36986301,55.5890411,66.78082192,75,9.684931507,10.24657534,32.09589041,36.02739726,,47.49315068,12.43835616,15.01369863,1.026164384,0.994794521,(Prelock),CS
1/4/2020,9.123287671,73.93150685,53.87671233,55.39726027,69.67123288,74.68493151,10.67123288,10.28767123,33.19178082,35.98630137,,47.52054795,,15.1369863,1.106438356,0.994931507,(Prelock),CS
1/4/2020,10.1369863,76.76712329,55.71232877,55.31506849,74.31506849,74.32876712,11.09589041,10.21917808,33.50684932,35.91780822,12.76712329,47.5890411,,15.34246575,1.095205479,0.995616438,(Prelock),CS
1/4/2020,11.15068493,79.16438356,57.53424658,55.26027397,76.05479452,74,11.17808219,10.17808219,33.76712329,35.80821918,16.06849315,47.04109589,12.43835616,15.75342466,1.076849315,0.992876712,(Prelock),CS
1/4/2020,12.16438356,79.19178082,57.50684932,55.10958904,76.87671233,73.76712329,11.02739726,10.12328767,33.60273973,35.69863014,20.83561644,47.49315068,13.38356164,16.63013699,1.054246575,0.990136986,(Prelock),CS
1/4/2020,13.17808219,77.71232877,56.31506849,55.01369863,74.87671233,73.65753425,10.52054795,10.09589041,,35.83561644,,47.93150685,14.83561644,17.98630137,1.032876712,0.991369863,(Prelock),CS
1/4/2020,14.19178082,76.56164384,55.26027397,55.08219178,74.71232877,73.65753425,,10.08219178,32.60273973,35.80821918,30.09589041,48.54794521,17.19178082,19.94520548,1.024794521,0.997534247,(Prelock),CS
1/4/2020,15.20547945,75.17808219,,55.17808219,,73.79452055,9.698630137,9.98630137,32.89041096,35.98630137,,48.63013699,19.90410959,22.4109589,,1.00260274,(Prelock),CS
1/4/2020,16.21917808,76.5890411,54.8630137,55.30136986,,73.97260274,10.06849315,9.95890411,34.20547945,36.09589041,32.87671233,47,22.67123288,24.93150685,0.974246575,1.005616438,(Prelock),CS
1/4/2020,17.23287671,76.23287671,54.47945205,55.47945205,72.36986301,74.08219178,9.301369863,9.876712329,35.46575342,36.17808219,31.06849315,44.68493151,25.26027397,27.28767123,0.968630137,1.007808219,(Prelock),CS
1/4/2020,18.24657534,76.4109589,55.1369863,55.61643836,74.43835616,74.17808219,9.452054795,9.835616438,38.39726027,36.19178082,27.01369863,41.95890411,27.05479452,28.95890411,0.982328767,1.01260274,(Prelock),CS
1/4/2020,19.26027397,79.06849315,57.68493151,55.73972603,77.76712329,74.26027397,9.534246575,9.753424658,40.79452055,35.94520548,22.76712329,41.08219178,27.94520548,30,1.020136986,1.012739726,(Prelock),CS
1/4/2020,20.2739726,81.68493151,59.65753425,55.8630137,79.65753425,74.28767123,9.369863014,9.739726027,40.93150685,35.79452055,20.26027397,40.83561644,27.79452055,30.47945205,1.028767123,1.012328767,(Prelock),CS
1/4/2020,21.28767123,83.23287671,60.80821918,55.91780822,79.17808219,74.19178082,9.424657534,9.753424658,40.06849315,35.61643836,18.21917808,40.95890411,26.79452055,30.84931507,1.013150685,1.010821918,(Prelock),CS
1/4/2020,22.30136986,80.7260274,58.97260274,55.90410959,75.34246575,73.90410959,8.917808219,9.726027397,38.16438356,35.43835616,18.28767123,40.90410959,25.32876712,31.16438356,0.980410959,1.007123288,(Prelock),CS
1/4/2020,23.31506849,78.21917808,57.04109589,55.78082192,71.23287671,73.64383562,8.821917808,9.712328767,36.57534247,35.10958904,17.87671233,41.09589041,23.49315068,31.39726027,0.944383562,1.001643836,(Prelock),CS
1/5/2020,0,75.75342466,55.16438356,55.57534247,68.32876712,72.8630137,9.01369863,9.712328767,35.20547945,34.97260274,17.46575342,40.97260274,21.39726027,30.94520548,0.91890411,0.993561644,(Prelock),CS
1/5/2020,1.01369863,73.95890411,53.83561644,55.45205479,66.04109589,72.46575342,8.95890411,9.671232877,33.61643836,34.78082192,17.76712329,41.08219178,17.76712329,17.78082192,0.89630137,0.990136986,(Prelock),CS
1/5/2020,2.02739726,72.64383562,52.61643836,55.38356164,,72.19178082,9.02739726,9.712328767,31.78082192,34.69863014,18.43835616,41.5890411,18.16438356,18.73972603,0.875616438,0.988356164,(Prelock),CS
1/5/2020,3.04109589,70.10958904,50.75342466,55.21917808,,71.76712329,9.260273973,9.671232877,30.53424658,34.53424658,18.98630137,41.94520548,18.39726027,19.42465753,0.870410959,0.985068493,(Prelock),CS
1/5/2020,4.054794521,68.10958904,49.10958904,55.10958904,61.38356164,71.52054795,8.849315068,9.684931507,29.31506849,34.32876712,19.75342466,42.20547945,18.7260274,20.10958904,0.862328767,0.983013699,(Prelock),CS
1/5/2020,5.068493151,66.56164384,47.8630137,54.69863014,60.78082192,71.15068493,8.726027397,9.575342466,28.12328767,34.15068493,20.2739726,42.57534247,19.02739726,20.68493151,0.848630137,0.981780822,(Prelock),CS
1/5/2020,6.082191781,64.73972603,46.30136986,54.52054795,59.90410959,70.84931507,8.589041096,9.534246575,27.7260274,34.08219178,19.90410959,42.79452055,19.24657534,21.17808219,0.858219178,0.980136986,(Prelock),CS
1/5/2020,7.095890411,63.49315068,45.49315068,54.1369863,,70.52054795,8.657534247,9.561643836,28.1369863,33.91780822,18.69863014,42.80821918,19.06849315,21.4109589,0.872876712,0.97,(Prelock),CS
1/5/2020,8.109589041,63.35616438,45.73972603,54.01369863,59.67123288,70.24657534,8.849315068,9.520547945,30.19178082,33.8630137,16.52054795,42.87671233,18.75342466,21.57534247,0.919041096,0.964520548,(Prelock),CS
1/5/2020,9.123287671,64.5890411,46.35616438,53.68493151,61.79452055,69.8630137,9.397260274,9.506849315,31.38356164,33.73972603,16.12328767,43.01369863,18.57534247,21.98630137,0.985753425,0.962876712,(Prelock),CS
1/5/2020,10.1369863,68.1369863,49.04109589,53.4109589,66.64383562,69.5890411,10.43835616,9.479452055,31.90410959,33.7260274,18.16438356,43.16438356,18.5890411,22.46575342,1.035753425,0.959041096,(Prelock),CS
1/5/2020,11.15068493,70.65753425,50.69863014,53.12328767,69.08219178,69.2739726,11.19178082,9.424657534,32.26027397,33.61643836,21.75342466,43.5890411,18.89041096,23.15068493,1.040410959,0.955753425,(Prelock),CS
1/5/2020,12.16438356,69.46575342,49.43835616,52.73972603,68.1369863,68.98630137,11.16438356,9.479452055,31.43835616,33.61643836,27.78082192,45.2739726,19.8630137,24.08219178,0.98260274,0.952739726,(Prelock),CS
1/5/2020,13.17808219,67.90410959,47.50684932,52.39726027,66.57534247,68.50684932,11.30136986,9.506849315,30.30136986,33.34246575,35.1369863,48.23287671,21.75342466,25.65753425,0.953424658,0.948493151,(Prelock),CS
1/5/2020,14.19178082,65.65753425,45.98630137,52.01369863,63.87671233,67.94520548,10.64383562,9.534246575,29.28767123,33.24657534,42.15068493,52.1369863,24.78082192,28.10958904,0.909726027,0.942465753,(Prelock),CS
1/5/2020,15.20547945,64.5890411,44.94520548,51.69863014,62.23287671,67.64383562,10.15068493,9.520547945,29.68493151,33.17808219,45.65753425,54.17808219,28.16438356,30.78082192,0.894520548,0.941506849,(Prelock),CS
1/5/2020,16.21917808,64.4109589,44.69863014,51.09589041,61.7260274,67.12328767,9.780821918,9.575342466,31.32876712,33.02739726,45.8630137,54.19178082,31.78082192,34.31506849,0.884657534,0.938767123,(Prelock),CS
1/5/2020,17.23287671,64.09589041,44.57534247,50.68493151,62.57534247,66.7260274,9.945205479,9.561643836,34.12328767,33,42.36986301,52.95890411,35.04109589,37.32876712,0.926575342,0.934109589,(Prelock),CS
1/5/2020,18.24657534,67.06849315,46.79452055,50.28767123,66.08219178,66.35616438,10.02739726,9.547945205,38.90410959,32.98630137,35.4109589,52.42465753,37.04109589,39.31506849,0.994794521,0.935205479,(Prelock),CS
1/5/2020,19.26027397,70.76712329,50.2739726,50.08219178,71.34246575,66.12328767,10.34246575,9.575342466,41.17808219,33.05479452,29.87671233,52.20547945,38.01369863,40.24657534,1.047260274,0.934520548,(Prelock),CS
1/5/2020,20.2739726,74.56164384,53.47945205,49.89041096,76.35616438,66.05479452,10.80821918,9.726027397,41.21917808,33.08219178,26.53424658,51.80821918,37.75342466,40.65753425,1.051643836,0.934794521,(Prelock),CS
1/5/2020,21.28767123,75.1369863,53.8630137,49.60273973,75.63013699,65.98630137,10.65753425,9.712328767,40.5890411,33.04109589,24.16438356,51.75342466,36.4109589,40.89041096,1.048630137,0.939178082,(Prelock),CS
1/5/2020,22.30136986,73.61643836,52.8630137,49.2739726,73.8630137,65.82191781,10.69863014,9.767123288,39.30136986,33.06849315,22.69863014,51.63013699,33.95890411,40.98630137,1.04,0.941917808,(Prelock),CS
1/5/2020,23.31506849,70.87671233,50.53424658,48.93150685,70.93150685,65.76712329,10.39726027,9.876712329,38.31506849,33.1369863,21.64383562,51.64383562,30.97260274,41.06849315,1.036712329,0.943150685,(Prelock),CS
1/6/2020,0,68.91780822,48.90410959,48.76712329,68.09589041,65.82191781,9.97260274,9.95890411,36.01369863,33.21917808,21.61643836,51.78082192,27.94520548,40.57534247,1.001917808,0.947260274,(Prelock),CS
1/6/2020,1.01369863,67.61643836,47.79452055,48.49315068,,65.80821918,10.17808219,9.98630137,34.16438356,33.17808219,20.83561644,51.50684932,20.83561644,20.69863014,0.978767123,0.949452055,(Prelock),CS
1/6/2020,2.02739726,64.95890411,46.15068493,48.24657534,,65.68493151,11.20547945,10.06849315,32.5890411,33.23287671,,51.52054795,20.57534247,21.43835616,0.955342466,0.952328767,(Prelock),CS
1/6/2020,3.04109589,62.80821918,44.79452055,47.93150685,,65.53424658,10.35616438,10.08219178,31.87671233,33.38356164,,51.7260274,20.19178082,22.05479452,0.951780822,0.954383562,(Prelock),CS
1/6/2020,4.054794521,60.68493151,43.19178082,47.67123288,,65.35616438,9.589041096,10.08219178,30.84931507,33.34246575,,51.76712329,,22.49315068,0.93890411,0.959863014,(Prelock),CS
1/6/2020,5.068493151,59.12328767,41.94520548,47.45205479,,65.08219178,9.260273973,10.10958904,29.45205479,33.42465753,,51.68493151,,22.82191781,0.901232877,0.963013699,(Prelock),CS
1/6/2020,6.082191781,58.15068493,41.21917808,47.28767123,54.2739726,64.90410959,9.753424658,10.15068493,28.30136986,33.52054795,,51.68493151,,23.04109589,0.903287671,0.966027397,(Prelock),CS
