Time,Time,value,area,kind,period
2020-02-26 00:00:00,0,28.8,CS,NO2,l2
2020-02-26 01:00:00,1,26.0,CS,NO2,l2
2020-02-26 02:00:00,2,26.8,CS,NO2,l2
2020-02-26 03:00:00,3,25.4,CS,NO2,l2
2020-02-26 04:00:00,4,26.2,CS,NO2,l2
2020-02-26 05:00:00,5,25.2,CS,NO2,l2
2020-02-26 06:00:00,6,24.0,CS,NO2,l2
2020-02-26 07:00:00,7,24.4,CS,NO2,l2
2020-02-26 08:00:00,8,26.2,CS,NO2,l2
2020-02-26 09:00:00,9,30.0,CS,NO2,l2
2020-02-26 10:00:00,10,28.8,CS,NO2,l2
2020-02-26 11:00:00,11,26.2,CS,NO2,l2
2020-02-26 12:00:00,12,23.4,CS,NO2,l2
2020-02-26 13:00:00,13,20.6,CS,NO2,l2
2020-02-26 14:00:00,14,18.0,CS,NO2,l2
2020-02-26 15:00:00,15,18.8,CS,NO2,l2
2020-02-26 16:00:00,16,19.6,CS,NO2,l2
2020-02-26 17:00:00,17,20.4,CS,NO2,l2
2020-02-26 18:00:00,18,22.0,CS,NO2,l2
2020-02-26 19:00:00,19,25.6,CS,NO2,l2
2020-02-26 20:00:00,20,28.0,CS,NO2,l2
2020-02-26 21:00:00,21,30.6,CS,NO2,l2
2020-02-26 22:00:00,22,29.8,CS,NO2,l2
2020-02-26 23:00:00,23,32.6,CS,NO2,l2
2020-02-27 00:00:00,0,32.8,CS,NO2,l2
2020-02-27 01:00:00,1,32.4,CS,NO2,l2
2020-02-27 02:00:00,2,26.4,CS,NO2,l2
2020-02-27 03:00:00,3,23.2,CS,NO2,l2
2020-02-27 04:00:00,4,21.0,CS,NO2,l2
2020-02-27 05:00:00,5,19.4,CS,NO2,l2
2020-02-27 06:00:00,6,20.4,CS,NO2,l2
2020-02-27 07:00:00,7,18.8,CS,NO2,l2
2020-02-27 08:00:00,8,18.8,CS,NO2,l2
2020-02-27 09:00:00,9,21.8,CS,NO2,l2
2020-02-27 10:00:00,10,23.4,CS,NO2,l2
2020-02-27 11:00:00,11,24.0,CS,NO2,l2
2020-02-27 12:00:00,12,23.0,CS,NO2,l2
2020-02-27 13:00:00,13,22.2,CS,NO2,l2
2020-02-27 14:00:00,14,21.2,CS,NO2,l2
2020-02-27 15:00:00,15,20.6,CS,NO2,l2
2020-02-27 16:00:00,16,22.2,CS,NO2,l2
2020-02-27 17:00:00,17,22.8,CS,NO2,l2
2020-02-27 18:00:00,18,25.0,CS,NO2,l2
2020-02-27 19:00:00,19,25.0,CS,NO2,l2
2020-02-27 20:00:00,20,25.6,CS,NO2,l2
2020-02-27 21:00:00,21,26.0,CS,NO2,l2
2020-02-27 22:00:00,22,26.4,CS,NO2,l2
2020-02-27 23:00:00,23,26.2,CS,NO2,l2
2020-02-28 00:00:00,0,23.2,CS,NO2,l2
2020-02-28 01:00:00,1,19.2,CS,NO2,l2
2020-02-28 02:00:00,2,16.4,CS,NO2,l2
2020-02-28 03:00:00,3,15.6,CS,NO2,l2
2020-02-28 04:00:00,4,,CS,NO2,l2
2020-02-28 05:00:00,5,,CS,NO2,l2
2020-02-28 06:00:00,6,,CS,NO2,l2
2020-02-28 07:00:00,7,,CS,NO2,l2
2020-02-28 08:00:00,8,,CS,NO2,l2
2020-02-28 09:00:00,9,,CS,NO2,l2
2020-02-28 10:00:00,10,22.6,CS,NO2,l2
2020-02-28 11:00:00,11,22.4,CS,NO2,l2
2020-02-28 12:00:00,12,19.4,CS,NO2,l2
2020-02-28 13:00:00,13,17.6,CS,NO2,l2
2020-02-28 14:00:00,14,16.6,CS,NO2,l2
2020-02-28 15:00:00,15,16.0,CS,NO2,l2
2020-02-28 16:00:00,16,15.0,CS,NO2,l2
2020-02-28 17:00:00,17,15.6,CS,NO2,l2
2020-02-28 18:00:00,18,16.8,CS,NO2,l2
2020-02-28 19:00:00,19,19.8,CS,NO2,l2
2020-02-28 20:00:00,20,23.2,CS,NO2,l2
2020-02-28 21:00:00,21,26.4,CS,NO2,l2
2020-02-28 22:00:00,22,31.6,CS,NO2,l2
2020-02-28 23:00:00,23,33.0,CS,NO2,l2
2020-02-29 00:00:00,0,34.6,CS,NO2,l2
2020-02-29 01:00:00,1,31.2,CS,NO2,l2
2020-02-29 02:00:00,2,29.0,CS,NO2,l2
2020-02-29 03:00:00,3,26.4,CS,NO2,l2
2020-02-29 04:00:00,4,23.8,CS,NO2,l2
2020-02-29 05:00:00,5,25.4,CS,NO2,l2
2020-02-29 06:00:00,6,25.8,CS,NO2,l2
2020-02-29 07:00:00,7,28.4,CS,NO2,l2
2020-02-29 08:00:00,8,31.0,CS,NO2,l2
2020-02-29 09:00:00,9,30.6,CS,NO2,l2
2020-02-29 10:00:00,10,29.2,CS,NO2,l2
2020-02-29 11:00:00,11,26.6,CS,NO2,l2
2020-02-29 12:00:00,12,22.4,CS,NO2,l2
2020-02-29 13:00:00,13,18.4,CS,NO2,l2
2020-02-29 14:00:00,14,15.6,CS,NO2,l2
2020-02-29 15:00:00,15,14.4,CS,NO2,l2
2020-02-29 16:00:00,16,14.8,CS,NO2,l2
2020-02-29 17:00:00,17,16.2,CS,NO2,l2
2020-02-29 18:00:00,18,17.8,CS,NO2,l2
2020-02-29 19:00:00,19,22.0,CS,NO2,l2
2020-02-29 20:00:00,20,26.8,CS,NO2,l2
2020-02-29 21:00:00,21,30.0,CS,NO2,l2
2020-02-29 22:00:00,22,30.6,CS,NO2,l2
2020-02-29 23:00:00,23,31.6,CS,NO2,l2
2020-03-01 00:00:00,0,33.2,CS,NO2,l2
2020-03-01 01:00:00,1,34.2,CS,NO2,l2
2020-03-01 02:00:00,2,34.8,CS,NO2,l2
2020-03-01 03:00:00,3,32.8,CS,NO2,l2
2020-03-01 04:00:00,4,31.2,CS,NO2,l2
2020-03-01 05:00:00,5,31.2,CS,NO2,l2
2020-03-01 06:00:00,6,29.8,CS,NO2,l2
2020-03-01 07:00:00,7,29.2,CS,NO2,l2
2020-03-01 08:00:00,8,30.8,CS,NO2,l2
2020-03-01 09:00:00,9,31.2,CS,NO2,l2
2020-03-01 10:00:00,10,29.8,CS,NO2,l2
2020-03-01 11:00:00,11,26.2,CS,NO2,l2
2020-03-01 12:00:00,12,23.2,CS,NO2,l2
2020-03-01 13:00:00,13,18.2,CS,NO2,l2
2020-03-01 14:00:00,14,15.2,CS,NO2,l2
