Time,Time,value,area,kind,period
2020-04-01 00:00:00,0,36.8,CS,PM2.5,l3
2020-04-01 01:00:00,1,37.4,CS,PM2.5,l3
2020-04-01 02:00:00,2,37.6,CS,PM2.5,l3
2020-04-01 03:00:00,3,38.2,CS,PM2.5,l3
2020-04-01 04:00:00,4,39.8,CS,PM2.5,l3
2020-04-01 05:00:00,5,41.6,CS,PM2.5,l3
2020-04-01 06:00:00,6,44.0,CS,PM2.5,l3
2020-04-01 07:00:00,7,47.8,CS,PM2.5,l3
2020-04-01 08:00:00,8,47.6,CS,PM2.5,l3
2020-04-01 09:00:00,9,49.6,CS,PM2.5,l3
2020-04-01 10:00:00,10,45.8,CS,PM2.5,l3
2020-04-01 11:00:00,11,38.8,CS,PM2.5,l3
2020-04-01 12:00:00,12,31.0,CS,PM2.5,l3
2020-04-01 13:00:00,13,27.8,CS,PM2.5,l3
2020-04-01 14:00:00,14,25.4,CS,PM2.5,l3
2020-04-01 15:00:00,15,23.8,CS,PM2.5,l3
2020-04-01 16:00:00,16,23.4,CS,PM2.5,l3
2020-04-01 17:00:00,17,24.8,CS,PM2.5,l3
2020-04-01 18:00:00,18,27.8,CS,PM2.5,l3
2020-04-01 19:00:00,19,31.6,CS,PM2.5,l3
2020-04-01 20:00:00,20,35.2,CS,PM2.5,l3
2020-04-01 21:00:00,21,36.4,CS,PM2.5,l3
2020-04-01 22:00:00,22,37.4,CS,PM2.5,l3
2020-04-01 23:00:00,23,40.8,CS,PM2.5,l3
2020-04-02 00:00:00,0,42.2,CS,PM2.5,l3
2020-04-02 01:00:00,1,41.4,CS,PM2.5,l3
2020-04-02 02:00:00,2,41.2,CS,PM2.5,l3
2020-04-02 03:00:00,3,41.8,CS,PM2.5,l3
2020-04-02 04:00:00,4,41.6,CS,PM2.5,l3
2020-04-02 05:00:00,5,42.2,CS,PM2.5,l3
2020-04-02 06:00:00,6,44.0,CS,PM2.5,l3
2020-04-02 07:00:00,7,42.6,CS,PM2.5,l3
2020-04-02 08:00:00,8,40.0,CS,PM2.5,l3
2020-04-02 09:00:00,9,39.4,CS,PM2.5,l3
2020-04-02 10:00:00,10,39.2,CS,PM2.5,l3
2020-04-02 11:00:00,11,38.6,CS,PM2.5,l3
2020-04-02 12:00:00,12,38.4,CS,PM2.5,l3
2020-04-02 13:00:00,13,38.0,CS,PM2.5,l3
2020-04-02 14:00:00,14,35.6,CS,PM2.5,l3
2020-04-02 15:00:00,15,35.0,CS,PM2.5,l3
2020-04-02 16:00:00,16,33.0,CS,PM2.5,l3
2020-04-02 17:00:00,17,35.0,CS,PM2.5,l3
2020-04-02 18:00:00,18,35.8,CS,PM2.5,l3
2020-04-02 19:00:00,19,39.0,CS,PM2.5,l3
2020-04-02 20:00:00,20,40.2,CS,PM2.5,l3
2020-04-02 21:00:00,21,41.6,CS,PM2.5,l3
2020-04-02 22:00:00,22,47.4,CS,PM2.5,l3
2020-04-02 23:00:00,23,48.2,CS,PM2.5,l3
2020-04-03 00:00:00,0,51.8,CS,PM2.5,l3
2020-04-03 01:00:00,1,52.6,CS,PM2.5,l3
2020-04-03 02:00:00,2,49.8,CS,PM2.5,l3
2020-04-03 03:00:00,3,48.6,CS,PM2.5,l3
2020-04-03 04:00:00,4,46.2,CS,PM2.5,l3
2020-04-03 05:00:00,5,43.6,CS,PM2.5,l3
2020-04-03 06:00:00,6,43.2,CS,PM2.5,l3
2020-04-03 07:00:00,7,43.2,CS,PM2.5,l3
2020-04-03 08:00:00,8,43.4,CS,PM2.5,l3
2020-04-03 09:00:00,9,44.8,CS,PM2.5,l3
2020-04-03 10:00:00,10,46.2,CS,PM2.5,l3
2020-04-03 11:00:00,11,45.4,CS,PM2.5,l3
2020-04-03 12:00:00,12,42.4,CS,PM2.5,l3
2020-04-03 13:00:00,13,41.2,CS,PM2.5,l3
2020-04-03 14:00:00,14,39.6,CS,PM2.5,l3
2020-04-03 15:00:00,15,36.4,CS,PM2.5,l3
2020-04-03 16:00:00,16,35.0,CS,PM2.5,l3
2020-04-03 17:00:00,17,35.8,CS,PM2.5,l3
2020-04-03 18:00:00,18,36.0,CS,PM2.5,l3
2020-04-03 19:00:00,19,36.2,CS,PM2.5,l3
2020-04-03 20:00:00,20,37.0,CS,PM2.5,l3
2020-04-03 21:00:00,21,37.8,CS,PM2.5,l3
2020-04-03 22:00:00,22,38.8,CS,PM2.5,l3
2020-04-03 23:00:00,23,41.0,CS,PM2.5,l3
2020-04-04 00:00:00,0,43.0,CS,PM2.5,l3
2020-04-04 01:00:00,1,44.4,CS,PM2.5,l3
2020-04-04 02:00:00,2,46.8,CS,PM2.5,l3
2020-04-04 03:00:00,3,49.2,CS,PM2.5,l3
2020-04-04 04:00:00,4,52.0,CS,PM2.5,l3
2020-04-04 05:00:00,5,53.8,CS,PM2.5,l3
2020-04-04 06:00:00,6,54.0,CS,PM2.5,l3
2020-04-04 07:00:00,7,56.2,CS,PM2.5,l3
2020-04-04 08:00:00,8,59.8,CS,PM2.5,l3
2020-04-04 09:00:00,9,61.6,CS,PM2.5,l3
2020-04-04 10:00:00,10,61.6,CS,PM2.5,l3
2020-04-04 11:00:00,11,58.2,CS,PM2.5,l3
2020-04-04 12:00:00,12,53.4,CS,PM2.5,l3
2020-04-04 13:00:00,13,51.2,CS,PM2.5,l3
2020-04-04 14:00:00,14,46.8,CS,PM2.5,l3
2020-04-04 15:00:00,15,44.6,CS,PM2.5,l3
2020-04-04 16:00:00,16,43.6,CS,PM2.5,l3
2020-04-04 17:00:00,17,41.0,CS,PM2.5,l3
2020-04-04 18:00:00,18,38.8,CS,PM2.5,l3
2020-04-04 19:00:00,19,38.0,CS,PM2.5,l3
2020-04-04 20:00:00,20,39.4,CS,PM2.5,l3
2020-04-04 21:00:00,21,42.0,CS,PM2.5,l3
2020-04-04 22:00:00,22,46.6,CS,PM2.5,l3
2020-04-04 23:00:00,23,49.0,CS,PM2.5,l3
2020-04-05 00:00:00,0,51.0,CS,PM2.5,l3
2020-04-05 01:00:00,1,50.6,CS,PM2.5,l3
2020-04-05 02:00:00,2,53.4,CS,PM2.5,l3
2020-04-05 03:00:00,3,53.2,CS,PM2.5,l3
2020-04-05 04:00:00,4,53.6,CS,PM2.5,l3
2020-04-05 05:00:00,5,54.8,CS,PM2.5,l3
2020-04-05 06:00:00,6,55.0,CS,PM2.5,l3
2020-04-05 07:00:00,7,55.4,CS,PM2.5,l3
2020-04-05 08:00:00,8,53.8,CS,PM2.5,l3
2020-04-05 09:00:00,9,52.6,CS,PM2.5,l3
2020-04-05 10:00:00,10,51.0,CS,PM2.5,l3
2020-04-05 11:00:00,11,50.2,CS,PM2.5,l3
2020-04-05 12:00:00,12,49.2,CS,PM2.5,l3
2020-04-05 13:00:00,13,44.8,CS,PM2.5,l3
2020-04-05 14:00:00,14,39.0,CS,PM2.5,l3
2020-04-05 15:00:00,15,36.6,CS,PM2.5,l3
2020-04-05 16:00:00,16,35.0,CS,PM2.5,l3
2020-04-05 17:00:00,17,35.6,CS,PM2.5,l3
2020-04-05 18:00:00,18,39.0,CS,PM2.5,l3
2020-04-05 19:00:00,19,42.0,CS,PM2.5,l3
2020-04-05 20:00:00,20,42.2,CS,PM2.5,l3
2020-04-05 21:00:00,21,44.0,CS,PM2.5,l3
2020-04-05 22:00:00,22,46.0,CS,PM2.5,l3
2020-04-05 23:00:00,23,47.8,CS,PM2.5,l3
2020-04-06 00:00:00,0,47.8,CS,PM2.5,l3
2020-04-06 01:00:00,1,48.8,CS,PM2.5,l3
2020-04-06 02:00:00,2,49.4,CS,PM2.5,l3
2020-04-06 03:00:00,3,49.4,CS,PM2.5,l3
2020-04-06 04:00:00,4,48.0,CS,PM2.5,l3
2020-04-06 05:00:00,5,47.2,CS,PM2.5,l3
2020-04-06 06:00:00,6,47.2,CS,PM2.5,l3
2020-04-06 07:00:00,7,48.0,CS,PM2.5,l3
2020-04-06 08:00:00,8,48.4,CS,PM2.5,l3
2020-04-06 09:00:00,9,48.4,CS,PM2.5,l3
2020-04-06 10:00:00,10,48.4,CS,PM2.5,l3
2020-04-06 11:00:00,11,48.4,CS,PM2.5,l3
2020-04-06 12:00:00,12,44.8,CS,PM2.5,l3
2020-04-06 13:00:00,13,43.0,CS,PM2.5,l3
2020-04-06 14:00:00,14,41.4,CS,PM2.5,l3
2020-04-06 15:00:00,15,40.8,CS,PM2.5,l3
2020-04-06 16:00:00,16,39.4,CS,PM2.5,l3
2020-04-06 17:00:00,17,36.2,CS,PM2.5,l3
2020-04-06 18:00:00,18,37.4,CS,PM2.5,l3
2020-04-06 19:00:00,19,40.0,CS,PM2.5,l3
2020-04-06 20:00:00,20,43.2,CS,PM2.5,l3
2020-04-06 21:00:00,21,46.6,CS,PM2.5,l3
2020-04-06 22:00:00,22,51.6,CS,PM2.5,l3
2020-04-06 23:00:00,23,54.6,CS,PM2.5,l3
2020-04-07 00:00:00,0,57.6,CS,PM2.5,l3
2020-04-07 01:00:00,1,59.2,CS,PM2.5,l3
2020-04-07 02:00:00,2,60.6,CS,PM2.5,l3
2020-04-07 03:00:00,3,62.0,CS,PM2.5,l3
2020-04-07 04:00:00,4,61.4,CS,PM2.5,l3
2020-04-07 05:00:00,5,60.2,CS,PM2.5,l3
2020-04-07 06:00:00,6,57.6,CS,PM2.5,l3
2020-04-07 07:00:00,7,54.2,CS,PM2.5,l3
